NDVI,Landuse_IGBP,Building_Density,Impervious_Flag,Water_Flag,Vegetation_Flag,Raw_LST,UHI_Intensity
0.7729802845269514,0.7647058823529411,0.0,1.0,0.0,0.0,0.5598679031872029,1.704052
0.44085969589070295,1.0,0.0,0.0,1.0,0.0,0.2313147253729757,-0.10114288
0.7674967029507478,0.7647058823529411,0.0,1.0,0.0,0.0,0.5994609142311083,1.1417809
0.4837284525731805,0.7058823529411764,0.0,0.0,0.0,0.0,0.6532145208063023,1.6912079
0.4367250858971742,0.7647058823529411,0.0,1.0,0.0,0.0,0.47258592723074466,2.0772362
0.685143651113701,0.6470588235294118,0.0,0.0,0.0,0.0,0.504945720841925,1.3464622
0.5778293317284114,0.9411764705882353,0.0,0.0,0.0,0.0,0.37221027801791484,-0.33781242
0.6920516451908947,0.5294117647058824,0.0,0.0,0.0,0.0,0.5485981338527521,0.81062126
0.8919981539554852,0.5882352941176471,0.0,0.0,0.0,0.0,0.3601378269060689,0.73760414
0.6567745764470251,0.8235294117647058,0.0,0.0,0.0,0.0,0.5078444566767155,0.7447262
0.8335497856377456,0.7647058823529411,0.0,1.0,0.0,0.0,0.2559066686157574,0.058971405
0.8466485780323585,0.7647058823529411,0.0,1.0,0.0,0.0,0.060431684603479585,-0.6062355
0.5923521577909026,0.7647058823529411,0.0,1.0,0.0,0.0,0.8155577891331531,2.7481995
0.7072700180867864,0.7647058823529411,0.0,1.0,0.0,0.0,0.5098054609898117,1.3781033
0.9026055919685014,0.4117647058823529,0.0,0.0,0.0,0.0,0.18539458986623014,-0.4001217
0.5238393948664011,0.7647058823529411,0.0,1.0,0.0,0.0,0.6061905513808616,1.1855965
0.895990907118289,0.5882352941176471,0.0,0.0,0.0,0.0,0.5322670750774043,0.7042923
0.7091802609542921,0.5882352941176471,0.0,0.0,0.0,0.0,0.4748152733351163,0.33023262
0.5461544669284052,0.7647058823529411,0.0,1.0,0.0,0.0,0.5532718510339798,2.6025696
0.8798021301065179,0.7647058823529411,0.0,1.0,0.0,0.0,0.1422346250553308,-0.07362938
0.8516232666213767,0.7647058823529411,0.0,1.0,0.0,0.0,0.48768923442614254,0.6134987
0.6028053460485249,0.7647058823529411,0.0,1.0,0.0,0.0,0.3738048024392149,1.4340878
0.5446236208026168,0.7647058823529411,0.0,1.0,0.0,0.0,0.6998052178416825,1.9945526
0.5523413937562167,0.7647058823529411,0.0,1.0,0.0,0.0,0.6715212313724361,1.8104
0.7127831301660593,0.7647058823529411,0.0,1.0,0.0,0.0,0.4554993515561625,1.3584881
0.9182495884856022,0.29411764705882354,0.0,0.0,0.0,1.0,0.28733664034319606,-0.8904114
0.6678931434865707,0.7647058823529411,0.0,1.0,0.0,0.0,0.6183992240352216,2.4191036
0.5325045555143705,0.7647058823529411,0.0,1.0,0.0,0.0,0.5009308472071798,1.6542854
0.6658858084644179,0.5882352941176471,0.0,0.0,0.0,0.0,0.19416081231395843,-0.3430462
0.7672718423992162,0.5294117647058824,0.0,0.0,0.0,0.0,0.5469869113068859,0.80013084
0.9263274561718733,0.7647058823529411,0.0,1.0,0.0,0.0,0.3273087281097107,0.523859
0.49177083930457477,0.7058823529411764,0.0,0.0,0.0,0.0,0.13838263137249474,-0.7062092
0.6546046203816871,0.5882352941176471,0.0,0.0,0.0,0.0,0.556972975696612,1.0645943
0.7723857937361256,0.5294117647058824,0.0,0.0,0.0,0.0,0.625774229051983,1.3131027
0.8462402883359799,0.7647058823529411,0.0,1.0,0.0,0.0,0.29524129815321665,0.315073
0.7851225695130117,0.7647058823529411,0.0,1.0,0.0,0.0,0.28126731148769446,0.83159065
0.5991717821148563,0.7647058823529411,0.0,1.0,0.0,0.0,0.4793278682617572,1.1796684
0.5408552939192407,0.7647058823529411,0.0,1.0,0.0,0.0,0.5818142190096722,1.2263317
0.5177440671131132,0.7647058823529411,0.0,1.0,0.0,0.0,0.6408602522237068,1.4113255
0.7225330932898899,0.7647058823529411,0.0,1.0,0.0,0.0,0.49368649769141104,1.2731552
0.5175055269903069,0.7647058823529411,0.0,1.0,0.0,0.0,0.575945853548073,2.1426964
0.970405446415276,0.4117647058823529,0.0,0.0,0.0,0.0,0.16908315871098667,-0.50632286
0.9346993722716854,0.7647058823529411,0.0,1.0,0.0,0.0,0.17336959658209894,-0.8123779
0.7556737835179064,0.7647058823529411,0.0,1.0,0.0,0.0,0.3204387681236902,-0.4754429
0.5506634495050018,0.7647058823529411,0.0,1.0,0.0,0.0,0.013249522418989912,-0.91343117
0.8360862673588261,0.5294117647058824,0.0,0.0,0.0,0.0,0.46382029068212427,0.258646
0.6665979777555849,0.7647058823529411,0.0,1.0,0.0,0.0,0.3692210207710023,-0.357275
0.7957241679522045,0.5294117647058824,0.0,0.0,0.0,0.0,0.40744449265092086,-0.108407974
0.5192166329985668,0.5294117647058824,0.0,0.0,0.0,0.0,0.17453055566378417,-0.4708557
0.5535505274114585,0.7647058823529411,0.0,1.0,0.0,0.0,0.480647313052045,0.36820412
0.9543669090718112,0.5294117647058824,0.0,0.0,0.0,0.0,0.18675885593824848,-0.39123917
0.5737956645895155,0.7647058823529411,0.0,1.0,0.0,0.0,0.2610388518486726,0.6998863
0.5398999045303599,0.7647058823529411,0.0,1.0,0.0,0.0,0.28579133144693314,-0.08041763
0.9468763990260625,0.11764705882352941,0.0,0.0,0.0,1.0,0.11948855695100447,-0.82922554
0.6193071870480913,0.7647058823529411,0.0,1.0,0.0,0.0,0.4140194524362708,1.088419
0.8132495421016456,0.5882352941176471,0.0,0.0,0.0,0.0,0.0661157847957421,-0.5692272
0.8915055230726181,0.5294117647058824,0.0,0.0,0.0,0.0,0.22146664022308693,0.44223785
0.7045391303004435,0.7647058823529411,0.0,1.0,0.0,0.0,0.35717434921989,0.384346
0.7040162851669391,0.7647058823529411,0.0,1.0,0.0,0.0,0.7964879449793862,2.424593
0.5844421501325602,0.7647058823529411,0.0,1.0,0.0,0.0,0.5495587154396424,0.81687546
0.48460745165100827,0.5294117647058824,0.0,0.0,0.0,0.0,0.4868282556875423,0.40844727
0.4619311806964091,0.7647058823529411,0.0,1.0,0.0,0.0,0.3120410762146344,0.09049034
0.5551597365524317,0.7647058823529411,0.0,1.0,0.0,0.0,0.2089117011961421,0.3604946
0.7860343561346885,0.5294117647058824,0.0,0.0,0.0,0.0,0.2960099977823716,0.3200779
0.5210276493102336,0.7647058823529411,0.0,1.0,0.0,0.0,0.15313410615378586,-0.002664566
0.9369779887613336,0.7647058823529411,0.0,1.0,0.0,0.0,0.3588136949229206,-0.22558975
0.5997387289664926,0.7647058823529411,0.0,1.0,0.0,0.0,0.6349649354031586,1.5723877
0.8136194310562359,0.6470588235294118,0.0,0.0,0.0,0.0,0.3095187805564694,0.40803146
0.802118575207557,0.7058823529411764,0.0,0.0,0.0,0.0,0.41431533148560273,-0.06367302
0.6741358881394892,0.5294117647058824,0.0,0.0,0.0,0.0,0.48180739328506883,0.57520294
0.6909937398659832,0.7647058823529411,0.0,1.0,0.0,0.0,0.4515571294107583,0.3782482
0.47452833799187183,0.7647058823529411,0.0,1.0,0.0,0.0,0.23940804269563953,0.5590515
0.5332285240710005,0.7647058823529411,0.0,1.0,0.0,0.0,0.4552143116403209,0.20261383
0.7440317984752725,0.8235294117647058,0.0,0.0,0.0,0.0,0.4270545357818838,0.019269943
0.8143124923748286,0.6470588235294118,0.0,0.0,0.0,0.0,0.3110966068532033,0.08434105
0.7606243007064146,0.7647058823529411,0.0,1.0,0.0,0.0,0.5997468329956113,1.3430882
0.6515246887017441,0.7647058823529411,0.0,1.0,0.0,0.0,0.4615710240080948,1.0640564
0.5146838901939843,0.7058823529411764,0.0,0.0,0.0,0.0,0.48280840191038266,1.536293
0.5226543217336852,0.7647058823529411,0.0,1.0,0.0,0.0,0.37456295588443345,0.8315239
0.7675534355192226,0.7647058823529411,0.0,1.0,0.0,0.0,0.42207117092229574,1.7483425
0.8821311960788814,0.5294117647058824,0.0,0.0,0.0,0.0,0.38728985629945534,0.58042336
0.47688676815032865,0.7647058823529411,0.0,1.0,0.0,0.0,0.5426635617919957,1.5920372
0.600216585357993,0.6470588235294118,0.0,0.0,0.0,0.0,0.4437927944370048,0.32769585
0.4900285858226457,0.7647058823529411,0.0,1.0,0.0,0.0,0.45881554050510953,1.9875793
0.6528816689088043,0.5294117647058824,0.0,0.0,0.0,0.0,0.11104633670977204,-0.27669144
0.8011652093418841,0.8235294117647058,0.0,0.0,0.0,0.0,0.43789337632270353,0.089839935
0.5065600635833495,0.7647058823529411,0.0,1.0,0.0,0.0,0.3486881865455884,-0.49096107
0.5329219464452685,0.7647058823529411,0.0,1.0,0.0,0.0,0.3919175804007371,0.61055374
0.8385350445945707,0.8235294117647058,0.0,0.0,0.0,0.0,0.513391456477803,0.5813961
0.6654314859250193,0.7647058823529411,0.0,1.0,0.0,0.0,0.5125389732762629,1.7298641
0.567991617920085,0.7647058823529411,0.0,1.0,0.0,0.0,0.6040420593533371,1.171608
