BT_B10,MNDWI,NDBI,NDVI,date,lon,lat,LST_C
276.32466302,0.8840076832517505,-0.8754932824901344,-0.134974845596957,2023-01-29,121.94617231669147,31.596920517197056,3.1746630200000254
281.2431938,-0.4175827009187559,0.0383642018055223,0.3230894492035583,2023-01-29,121.23681892806438,31.78748839929792,8.093193799999995
280.42628702,0.1662475345167652,-0.2780470100979909,0.0190047405465671,2023-01-29,122.0902444557567,31.20067258137539,7.276287020000041
280.78517912,-0.3515343915343916,0.088622230786905,0.1830969653818769,2023-01-29,121.80475101454586,31.482413217514928,7.635179120000032
284.13142070000004,-0.1716259633355032,-0.051901781415503,0.1770134175016953,2023-01-29,120.9715694770098,31.34962807468283,10.981420700000058
281.37649658,-0.1481473723896696,-0.009737151115527,0.0820951145614528,2023-01-29,121.72991554086677,31.639952682723624,8.226496580000003
279.28125032,0.7533704835520403,-0.7071782589105741,-0.1732034776217111,2023-01-29,121.89321552100299,31.209922807963203,6.131250320000049
279.09667724,0.8740964709217179,-0.798822374877331,-0.3336129871219432,2023-01-29,122.04619351609637,31.326575876010047,5.946677240000042
277.53806011999995,0.8442271331855979,-0.8513099165534642,-0.0576951570047116,2023-01-29,121.55598773314712,31.75991098150012,4.388060119999977
279.1411115,0.8736513101558485,-0.6955848978749739,-0.4934278449803528,2023-01-29,122.0038514131292,31.23877636649993,5.991111500000045
282.29936198,-0.35009128314123,-0.1402045933728405,0.483573799363273,2023-01-29,120.89971839060313,31.052947548632712,9.149361980000037
284.43220646,-0.2526456238987175,0.0352792625952269,0.1610288828779545,2023-01-29,121.34608762440004,31.6453947445592,11.282206459999998
281.1577433,-0.3082854978690783,-0.0325872040057494,0.2601792067466069,2023-01-29,121.59062846555088,31.443776372070214,8.007743300000016
281.39358668,0.8572839625141536,-0.3289533303126414,-0.6864526819360186,2023-01-29,120.96262636634962,31.774431350910824,8.243586680000021
282.35746832,-0.2888320167660808,-0.0241680779969789,0.2716319513511978,2023-01-29,121.41943388031764,31.64562371995039,9.207468320000032
281.5508156,-0.1924309712299672,-0.0240474522343322,0.1731217186651377,2023-01-29,121.03439549383822,31.59000142906358,8.400815600000044
280.02637868,0.8769605851279969,-0.662147838214784,-0.5276791376030439,2023-01-29,121.51120480867257,31.519667776399533,6.876378680000016
283.13677688,-0.2533508892843551,0.0127085186139486,0.154733782456959,2023-01-29,121.90074688917107,31.00914579026582,9.986776880000036
282.35746832,0.1899799919967986,-0.1182548394403496,-0.1052059225385495,2023-01-29,121.4635490744856,31.496914208807368,9.207468320000032
277.49020784000004,0.8446744058389412,-0.8137720901889092,-0.1713716188376263,2023-01-29,121.42485437241093,31.83216854378093,4.340207840000062
276.10932776,0.890522004394479,-0.8935689251125075,-0.0935840290669391,2023-01-29,121.96020096863974,31.58364279126653,2.959327760000008
277.99949282,0.8955233278065777,-0.72861582074906,-0.5262513073360228,2023-01-29,122.14362940459792,31.739314654994494,4.849492820000023
282.78472082,-0.3117540656591271,0.0678561475818743,0.1684571428571428,2023-01-29,121.74979205584057,31.237156831640984,9.634720820000041
279.56494598,-0.2974928973732741,0.0478191566439645,0.177645465769246,2023-01-29,121.80487020347569,31.568757525035114,6.414945980000027
283.41021848,-0.5019612570591344,0.0716128776150211,0.4080778686468316,2023-01-29,121.54022021868774,31.67383158001092,10.260218480000049
278.90526812,0.6158802577340219,-0.1128570108143086,-0.3048498845265586,2023-01-29,120.99139648614664,31.803924534400075,5.755268120000039
284.27155952,-0.2308009554413762,0.0284303026822124,0.1267568107640045,2023-01-29,120.91829342351605,31.387536491680798,11.121559520000005
284.12116664,-0.4382474786738943,0.0986597246232382,0.2285847351437664,2023-01-29,121.784169099375,31.348831884351924,10.971166640000035
284.62019756,-0.1978994456870563,-0.1122721990505103,0.2793625464982542,2023-01-29,121.45109428576627,31.41403702329213,11.470197560000031
279.1752917,0.8480399511327347,-0.6905011349746815,-0.4380206065883037,2023-01-29,121.92895768906345,31.34351019495576,6.025291700000025
277.05270128,0.8930018455272479,-0.8662565625497162,-0.2170682328861599,2023-01-29,122.07530621913668,31.60769315016282,3.9027012800000307
280.40236088,-0.2511038710507137,0.0480961743924009,0.1739226715089241,2023-01-29,121.6891311573077,31.873032707649944,7.252360880000026
285.07821224,-0.3368384065798205,0.0513366356900151,0.165893110951788,2023-01-29,121.21018689819557,31.248845138323954,11.92821224000005
282.20707544,-0.2801858028998251,-0.2232634740956379,0.4412445938467214,2023-01-29,121.37906721509054,31.425199930639927,9.057075440000006
279.5512739,0.8656891379070555,-0.7414122867416422,-0.4007792344547993,2023-01-29,121.79199911517145,31.436281866934557,6.401273900000035
282.51811526,-0.367589643480941,-0.2518057390180153,0.5730077166216383,2023-01-29,121.64694281095039,31.540607156523556,9.368115260000025
282.89067944,0.0355674552663536,-0.1902562464683191,0.1817926795057872,2023-01-29,120.93275160826373,31.407394630703795,9.740679440000008
277.18258604,0.8561074144486693,-0.8481346013167521,-0.1072791519434629,2023-01-29,121.79777192571983,31.683866869520525,4.032586040000012
284.31599378,-0.318909488144731,-0.0761193290356676,0.3500842611266127,2023-01-29,121.58861257988197,30.914269628801005,11.165993780000008
281.16116132,0.8083110193569487,-0.6037520598301432,-0.4281064955024184,2023-01-29,121.25710414975215,31.694398712426022,8.011161320000042
281.14748924,-0.1922581771367475,0.0146044361090737,0.1290730949670747,2023-01-29,120.95164060383271,31.33880795600759,7.99748924000005
283.13677688,-0.1346827719833449,-0.1145378700953321,0.2260416175152174,2023-01-29,121.4100020517065,31.00575996080925,9.986776880000036
277.4833718,0.8903296889566912,-0.8606429379139517,-0.2240461700837619,2023-01-29,122.11624266168064,31.62966454585217,4.333371800000009
277.69870706,0.9015793848711552,-0.8114574624786017,-0.4075877512759085,2023-01-29,122.09374906818817,31.76419756505768,4.548707060000027
277.82859182,0.911313198731854,-0.8251357131107094,-0.4157528205263227,2023-01-29,122.06741613716649,31.790210597991337,4.678591820000008
286.82823848,-0.3513219732088621,-0.0402143554576622,0.4288833437305052,2023-01-29,121.44390123341853,31.413487249789444,13.678238480000005
284.99276174,-0.1639848556554663,-0.130787095471298,0.1992182794115678,2023-01-29,121.55724720185897,31.252591713670675,11.842761740000014
282.6274919,-0.2551809464893287,-0.1616087415637482,0.4361288491556692,2023-01-29,121.49299543502481,31.064419856762076,9.477491900000018
285.08504828,-0.3999076617103893,0.0646182101363487,0.2584011094490907,2023-01-29,121.12810386181957,31.18016371880478,11.935048280000046
277.25094644,0.8791218326969802,-0.846805234795997,-0.2252096381651036,2023-01-29,122.06732877621677,31.46428746496219,4.10094644000003
282.54545942,-0.390405365995917,-0.4201465535589407,0.7471477627237838,2023-01-29,121.55603743122505,31.722177694080425,9.395459420000009
281.85160136,-0.3290051599354162,-0.0299169249027493,0.3432437952124513,2023-01-29,121.34205118805964,31.68159681955163,8.70160136000004
284.4903128,-0.1724784167718237,-0.0190300477188508,0.1411965091573162,2023-01-29,120.96644905505813,31.329531317342884,11.34031280000005
